t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper,goal2.shoulder_pan,goal2.shoulder_lift,goal2.elbow_flex,goal2.wrist_flex,goal2.wrist_roll,goal2.gripper
19.5578,,585,-7.032967032967033,-67.16483516483517,5.802197802197802,93.23076923076923,7.164835164835165,2.637528259231349,2182,1080,2601,2989,2139,1484,-200,-450,200,0,0,0,-65,-65,134,-34,-51,-69,121,124,122,125,121,123,43,44,44,46,44,45,2,3,3,1,6,12,0,0,0,0,0,0
19.5912,,586,-7.032967032967033,-68.65934065934066,8.351648351648352,93.05494505494505,7.164835164835165,2.637528259231349,2178,1065,2613,2989,2139,1484,-100,-450,350,0,0,0,-51,-92,97,-37,-51,-69,121,124,122,125,121,123,42,44,44,46,44,45,2,1,6,3,6,11,0,0,0,0,0,0
19.6246,,587,-7.032967032967033,-70.15384615384616,11.076923076923077,92.96703296703296,7.076923076923077,2.637528259231349,2175,1049,2630,2989,2139,1484,-100,-500,450,0,0,0,-44,-92,226,-44,-51,-69,121,124,122,125,121,123,43,44,43,46,44,45,3,0,5,4,6,11,0,0,0,0,0,0
19.6582,,588,-7.032967032967033,-71.56043956043956,13.626373626373626,92.87912087912088,7.076923076923077,2.637528259231349,2173,1031,2651,2989,2139,1484,-100,-500,550,0,0,0,-37,-172,174,-48,-55,-69,121,124,122,125,121,123,43,44,44,46,44,45,2,0,10,4,8,11,0,0,0,0,0,0
19.6916,,589,-7.032967032967033,-72.79120879120879,15.912087912087912,92.79120879120879,7.076923076923077,2.637528259231349,2172,1014,2674,2989,2139,1484,-50,-500,700,0,0,0,-30,-162,275,-51,-55,-69,122,124,122,125,121,123,43,44,44,46,44,45,1,0,15,4,8,11,0,0,0,0,0,0
19.725,,590,-7.032967032967033,-74.02197802197803,18.021978021978022,92.79120879120879,7.076923076923077,2.637528259231349,2171,998,2700,2989,2137,1484,-50,-500,800,0,0,0,-27,-143,210,-55,-48,-69,121,124,122,125,121,123,43,44,43,46,44,45,1,0,13,6,5,11,0,0,0,0,0,0
19.7585,,591,-7.1208791208791204,-75.25274725274726,20.043956043956044,92.79120879120879,7.076923076923077,2.637528259231349,2171,983,2727,2989,2136,1484,0,-450,750,0,0,0,-27,-162,200,-55,-44,-69,121,124,122,125,121,123,43,44,44,46,44,45,1,0,3,6,4,11,0,0,0,0,0,0
19.7919,,592,-7.1208791208791204,-76.3076923076923,21.89010989010989,92.79120879120879,7.076923076923077,2.637528259231349,2171,968,2754,2989,2134,1484,0,-450,750,0,0,0,-30,-154,183,-55,-41,-69,122,124,122,125,121,123,43,44,43,46,44,45,2,0,0,7,2,11,0,0,0,0,0,0
19.8253,,593,-7.1208791208791204,-77.36263736263736,23.64835164835165,92.79120879120879,7.076923076923077,2.637528259231349,2171,954,2779,2989,2133,1484,0,-400,800,0,-50,0,-30,-138,243,-55,-34,-69,122,124,122,125,121,124,43,44,44,46,44,45,3,1,0,6,2,11,0,0,0,0,0,0
19.8588,,594,-7.1208791208791204,-78.50549450549451,25.406593406593405,92.79120879120879,7.076923076923077,2.637528259231349,2171,941,2804,2989,2133,1484,0,-400,750,0,0,0,-30,-42,132,-55,-34,-69,122,124,122,125,121,124,43,44,44,46,44,45,2,2,0,6,3,12,0,0,0,0,0,0
19.8923,,595,-7.1208791208791204,-79.64835164835165,27.252747252747252,92.79120879120879,7.076923076923077,2.637528259231349,2171,928,2827,2989,2133,1484,0,-400,750,0,0,0,-30,-35,145,-55,-34,-69,122,124,122,125,121,124,43,44,44,46,44,45,2,0,0,6,3,11,0,0,0,0,0,0
19.9257,,596,-7.208791208791209,-80.52747252747253,28.923076923076923,92.79120879120879,7.076923076923077,2.637528259231349,2171,915,2849,2989,2133,1484,0,-400,650,0,0,0,-30,-143,219,-55,-34,-69,122,124,122,125,121,124,43,44,44,46,44,45,1,1,0,7,2,11,0,0,0,0,0,0
19.9591,,597,-7.208791208791209,-80.52747252747253,30.153846153846153,92.79120879120879,6.989010989010989,2.637528259231349,2171,903,2871,2989,2133,1484,0,-400,650,0,0,0,-34,-38,116,-55,-34,-69,122,124,122,125,121,124,43,44,44,46,44,45,2,0,0,7,2,11,0,0,0,0,0,0
19.9925,,598,-7.208791208791209,-80.52747252747253,31.032967032967033,92.79120879120879,6.989010989010989,2.637528259231349,2171,893,2893,2989,2133,1484,0,-350,650,0,0,0,-34,-65,77,-55,-37,-69,122,124,122,125,121,124,43,44,44,46,44,45,3,0,0,6,4,11,0,0,0,0,0,0
20.026,,599,-7.2967032967032965,-80.52747252747253,31.384615384615383,92.79120879120879,6.989010989010989,2.637528259231349,2171,888,2912,2989,2133,1484,0,-200,550,0,0,0,-34,-44,113,-55,-37,-69,122,124,122,125,121,124,43,44,43,46,44,45,3,1,0,7,3,11,0,0,0,0,0,0
20.0595,,600,-7.824175824175824,-80.61538461538461,31.736263736263737,92.7032967032967,6.989010989010989,2.637528259231349,2171,884,2927,2989,2133,1484,0,-100,500,0,0,0,-37,-30,83,-55,-37,-69,122,124,122,125,121,124,43,44,44,46,44,45,4,1,0,6,3,10,0,0,0,0,0,0
20.093,,601,-8.43956043956044,-80.61538461538461,32.0,92.7032967032967,6.989010989010989,2.637528259231349,2170,882,2936,2989,2133,1484,0,-50,300,0,0,0,-75,90,-66,-58,-37,-69,121,124,122,125,121,124,43,44,44,46,44,45,9,0,0,8,3,11,0,0,0,0,0,0
20.1265,,602,-8.967032967032967,-80.61538461538461,32.879120879120876,92.7032967032967,7.076923076923077,2.637528259231349,2166,879,2943,2989,2133,1484,-100,-50,250,0,0,0,32,0,37,-58,-37,-69,121,124,122,125,121,123,43,44,44,46,44,45,7,0,0,8,4,10,0,0,0,0,0,0
20.16,,603,-9.142857142857142,-80.61538461538461,33.934065934065934,92.7032967032967,7.076923076923077,2.637528259231349,2161,879,2949,2989,2133,1484,-150,0,150,0,0,0,-81,0,68,-58,-34,-69,121,124,122,125,121,123,43,44,44,46,44,45,7,0,0,9,3,11,0,0,0,0,0,0
20.1934,,604,-9.142857142857142,-80.61538461538461,35.252747252747255,91.82417582417582,7.164835164835165,2.637528259231349,2156,878,2957,2989,2133,1484,-200,0,200,0,0,0,-58,0,-19,-58,-34,-69,121,124,122,125,121,123,43,44,44,46,44,45,3,0,0,8,2,11,0,0,0,0,0,0
20.2268,,605,-9.142857142857142,-80.61538461538461,36.83516483516483,89.71428571428571,7.076923076923077,2.637528259231349,2153,878,2966,2989,2133,1484,-100,0,250,0,0,0,-48,0,120,-112,-30,-69,121,124,122,125,121,123,43,44,44,46,44,45,2,0,1,22,2,11,0,0,0,0,0,0
20.2602,,606,-9.142857142857142,-80.61538461538461,38.505494505494504,87.34065934065934,7.076923076923077,2.637528259231349,2150,878,2979,2984,2133,1484,-50,0,350,-150,0,0,-41,0,137,-191,-34,-69,121,124,122,124,121,123,43,44,44,46,44,45,2,0,0,35,2,11,0,0,0,0,0,0
20.2936,,607,-9.142857142857142,-80.61538461538461,40.61538461538461,84.87912087912088,7.076923076923077,2.637528259231349,2148,878,2993,2972,2133,1484,-100,0,450,-250,0,0,-30,0,151,-168,-34,-69,121,124,122,124,121,123,43,44,44,46,44,45,2,0,0,44,2,12,0,0,0,0,0,0
20.327,,608,-9.23076923076923,-80.61538461538461,42.81318681318681,82.76923076923077,7.076923076923077,2.637528259231349,2147,878,3009,2955,2133,1484,-50,0,500,-450,0,0,-27,0,88,-208,-34,-69,121,124,122,124,121,123,43,44,44,46,44,45,1,0,1,51,3,11,0,0,0,0,0,0
20.3604,,609,-9.23076923076923,-80.61538461538461,45.27472527472528,81.18681318681318,7.076923076923077,2.637528259231349,2146,878,3029,2936,2133,1484,0,0,500,-600,0,0,-27,0,128,-222,-34,-69,121,123,122,124,121,123,43,44,44,46,44,45,1,0,0,42,2,11,0,0,0,0,0,0
20.3938,,610,-9.23076923076923,-80.61538461538461,47.91208791208791,80.04395604395604,7.076923076923077,2.637528259231349,2146,878,3049,2914,2133,1484,0,0,600,-650,0,0,-27,0,149,-202,-34,-69,121,124,122,124,121,123,43,44,44,46,44,45,1,0,0,22,2,11,0,0,0,0,0,0
20.4272,,611,-9.23076923076923,-80.61538461538461,50.54945054945055,79.07692307692308,7.076923076923077,2.637528259231349,2146,878,3073,2892,2133,1484,0,0,650,-600,0,0,-27,0,167,-155,-34,-69,121,124,122,124,121,123,43,44,44,46,44,45,1,0,0,23,3,11,0,0,0,0,0,0
20.4606,,612,-9.23076923076923,-80.61538461538461,53.0989010989011,78.54945054945055,7.076923076923077,2.637528259231349,2146,878,3099,2875,2133,1484,0,0,700,-500,0,0,-27,0,263,-243,-34,-69,121,124,122,124,121,123,43,44,44,46,44,45,1,0,0,26,3,11,0,0,0,0,0,0
20.4939,,613,-9.31868131868132,-80.61538461538461,55.56043956043956,78.02197802197803,7.076923076923077,2.637528259231349,2146,878,3127,2859,2133,1484,0,0,800,-500,0,0,-27,0,176,-97,-34,-69,121,124,122,125,121,123,43,44,43,46,44,45,1,0,0,22,3,10,0,0,0,0,0,0
20.5273,,614,-9.582417582417582,-80.61538461538461,57.934065934065934,77.4065934065934,7.076923076923077,2.637528259231349,2146,878,3154,2847,2133,1484,0,0,850,-400,0,0,-30,0,200,-160,-34,-69,121,124,122,125,121,123,43,44,44,46,44,45,2,0,0,13,3,11,0,0,0,0,0,0
20.5607,,615,-9.67032967032967,-80.61538461538461,59.34065934065934,77.05494505494505,7.076923076923077,2.637528259231349,2145,878,3184,2836,2133,1484,-50,0,900,-300,0,0,-38,0,185,-57,-34,-69,121,124,122,125,121,123,43,44,44,46,44,45,5,0,0,12,3,10,0,0,0,0,0,0
20.5941,,616,-10.197802197802197,-80.52747252747253,59.956043956043956,77.05494505494505,7.076923076923077,2.637528259231349,2145,878,3214,2828,2133,1484,0,0,900,-300,0,0,-41,0,128,-138,-34,-69,121,124,122,125,121,123,43,44,43,46,44,45,4,0,0,6,3,10,0,0,0,0,0,0
20.6276,,617,-11.076923076923077,-80.43956043956044,60.30769230769231,77.05494505494505,7.076923076923077,2.637528259231349,2143,879,3240,2821,2133,1484,0,50,850,-200,0,0,-67,0,26,-101,-34,-69,121,124,122,125,121,123,43,44,44,46,44,45,6,0,0,10,2,11,0,0,0,0,0,0
20.661,,618,-12.219780219780219,-80.43956043956044,61.362637362637365,77.05494505494505,7.164835164835165,2.637528259231349,2139,880,3260,2818,2133,1484,-150,0,700,-150,0,0,-94,0,-41,-86,-34,-69,121,124,122,125,121,123,43,44,44,46,44,45,6,0,6,6,2,11,0,0,0,0,0,0
20.6944,,619,-13.538461538461538,-80.43956043956044,63.120879120879124,77.05494505494505,7.516483516483516,2.637528259231349,2132,883,3271,2816,2133,1484,-150,150,350,-50,0,0,-112,0,91,-76,-30,-69,121,124,122,125,121,123,43,44,43,46,44,45,16,0,2,10,1,11,0,0,0,0,0,0
20.7279,,620,-14.76923076923077,-80.43956043956044,65.23076923076923,77.05494505494505,7.6923076923076925,2.637528259231349,2123,880,3282,2815,2133,1484,-300,0,250,-50,0,0,-155,0,124,-72,0,-69,121,124,122,125,121,123,43,44,44,46,44,45,10,0,0,11,1,12,0,0,0,0,0,0
20.7613,,621,-15.736263736263735,-80.43956043956044,67.51648351648352,77.05494505494505,7.6923076923076925,2.637528259231349,2112,879,3295,2813,2133,1484,-300,-50,400,-50,0,0,-159,23,71,-69,23,-69,121,124,122,125,121,123,43,44,43,46,44,45,8,0,0,7,0,11,0,0,0,0,0,0
20.7948,,622,-16.263736263736263,-80.43956043956044,69.27472527472527,76.96703296703296,7.6923076923076925,2.637528259231349,2099,879,3313,2811,2132,1484,-350,0,500,-50,-50,0,-145,23,96,-62,27,-69,121,124,122,125,121,123,43,44,44,46,44,45,2,0,0,5,3,11,0,0,0,0,0,0
20.8282,,623,-16.35164835164835,-80.43956043956044,70.5934065934066,76.96703296703296,7.78021978021978,2.637528259231349,2089,879,3335,2811,2132,1484,-300,0,600,-50,0,0,-111,23,113,-62,27,-69,121,124,122,125,121,123,43,44,44,46,44,45,3,0,0,8,1,11,0,0,0,0,0,0
20.8616,,624,-16.35164835164835,-80.43956043956044,72.0,76.96703296703296,7.78021978021978,2.637528259231349,2081,880,3357,2809,2132,1484,-250,50,700,-50,0,0,-90,0,79,-55,30,-69,121,124,122,125,121,124,43,44,43,46,44,45,3,0,0,6,1,11,0,0,0,0,0,0
20.895,,625,-16.263736263736263,-80.52747252747253,73.4065934065934,76.96703296703296,7.78021978021978,2.637528259231349,2075,880,3378,2809,2132,1484,-200,0,650,0,0,0,-69,0,139,-55,30,-69,121,124,122,125,121,124,43,44,43,46,44,45,0,0,0,6,2,11,0,0,0,0,0,0
20.9284,,626,-16.175824175824175,-80.52747252747253,74.72527472527473,76.96703296703296,7.604395604395604,2.637528259231349,2072,880,3398,2809,2132,1484,-50,0,600,0,0,0,-51,0,31,-55,30,-69,121,124,122,125,121,124,43,44,44,46,44,45,3,0,0,5,2,11,0,0,0,0,0,0
20.9618,,627,-16.087912087912088,-80.52747252747253,76.21978021978022,76.96703296703296,7.604395604395604,2.637528259231349,2070,880,3417,2809,2132,1484,-100,0,600,0,0,0,-37,0,-24,-55,23,-69,121,124,122,125,121,123,43,44,44,46,44,45,2,0,0,7,0,10,0,0,0,0,0,0
20.9952,,628,-16.0,-80.52747252747253,77.36263736263736,76.96703296703296,7.252747252747253,2.637528259231349,2069,880,3432,2809,2132,1484,-50,0,500,0,0,0,-30,0,124,-55,23,-69,121,124,122,125,121,123,43,44,44,46,44,45,2,0,0,7,0,11,0,0,0,0,0,0
21.0287,,629,-15.56043956043956,-80.52747252747253,77.62637362637362,76.96703296703296,7.252747252747253,2.637528259231349,2068,880,3448,2809,2132,1484,-50,0,500,0,0,0,-23,0,108,-55,-26,-69,122,124,122,125,121,123,43,44,44,46,44,45,2,0,0,7,0,11,0,0,0,0,0,0
21.0621,,630,-15.56043956043956,-80.52747252747253,77.8021978021978,76.96703296703296,7.252747252747253,2.637528259231349,2068,880,3459,2809,2132,1484,0,0,400,0,0,0,34,0,48,-55,-23,-69,122,124,122,125,121,123,43,44,44,46,44,45,1,0,0,6,1,12,0,0,0,0,0,0
21.0955,,631,-15.56043956043956,-80.52747252747253,78.41758241758242,77.05494505494505,7.164835164835165,2.637528259231349,2068,883,3466,2809,2132,1484,0,50,250,0,0,0,27,-27,-90,-55,-23,-69,121,124,122,125,121,123,43,44,44,46,44,45,1,5,0,7,0,11,0,0,0,0,0,0
21.1289,,632,-15.736263736263735,-80.52747252747253,79.73626373626374,77.05494505494505,7.428571428571429,2.637528259231349,2068,881,3472,2809,2132,1484,0,0,150,0,0,0,27,-23,57,-51,-27,-69,121,124,122,125,121,123,43,44,44,46,44,45,1,1,0,5,1,11,0,0,0,0,0,0
21.1623,,633,-15.736263736263735,-80.52747252747253,81.31868131868131,77.05494505494505,7.604395604395604,2.637528259231349,2068,880,3478,2809,2132,1484,0,-50,200,0,0,0,0,0,92,-51,0,-69,121,124,122,125,121,124,43,44,44,46,44,45,0,0,0,5,0,11,0,0,0,0,0,0
21.1957,,634,-16.087912087912088,-80.52747252747253,82.81318681318682,77.05494505494505,7.6923076923076925,2.637528259231349,2068,880,3488,2809,2132,1484,0,0,250,0,0,0,0,0,123,-51,23,-69,121,124,122,125,121,123,43,44,44,46,44,45,0,0,0,5,1,11,0,0,0,0,0,0
21.2291,,635,-16.087912087912088,-80.52747252747253,84.13186813186813,77.05494505494505,7.6923076923076925,2.637528259231349,2068,880,3502,2805,2128,1484,0,0,400,0,0,0,-27,0,131,-51,27,-69,121,124,122,125,121,123,43,44,44,46,44,45,1,0,1,3,9,11,0,0,0,0,0,0
21.2625,,636,-16.087912087912088,-80.52747252747253,85.27472527472527,77.05494505494505,7.6923076923076925,2.637528259231349,2068,879,3515,2799,2126,1484,0,0,400,-300,-250,0,-27,0,130,0,48,-69,121,124,122,125,121,123,43,44,44,46,44,45,1,0,0,0,7,11,0,0,0,0,0,0
21.2959,,637,-16.087912087912088,-80.52747252747253,86.06593406593407,77.05494505494505,7.6923076923076925,2.637528259231349,2068,879,3522,2797,2126,1484,0,0,300,-100,0,0,-27,0,75,23,48,-69,121,124,122,125,121,123,43,44,44,46,44,45,1,0,7,0,5,11,0,0,0,0,0,0
21.3293,,638,-15.912087912087912,-80.52747252747253,86.76923076923077,77.05494505494505,7.6923076923076925,2.637528259231349,2068,878,3527,2796,2127,1484,0,-50,150,0,0,0,-27,23,163,27,48,-69,121,124,122,124,121,123,43,44,44,46,44,45,1,0,15,0,3,11,0,0,0,0,0,0
21.3627,,639,-15.56043956043956,-80.52747252747253,87.73626373626374,77.05494505494505,7.6923076923076925,2.637528259231349,2068,878,3531,2796,2127,1484,0,0,100,0,50,0,0,23,174,27,44,-69,121,123,122,124,121,123,43,44,44,46,44,45,0,0,45,0,4,12,0,0,0,0,0,0
21.3962,,640,-15.56043956043956,-80.52747252747253,88.61538461538461,77.05494505494505,7.6923076923076925,2.637528259231349,2068,878,3539,2796,2127,1484,0,0,200,0,0,0,27,23,99,27,44,-69,121,123,122,124,121,123,43,44,44,46,44,45,2,0,48,0,4,11,0,0,0,0,0,0
21.4297,,641,-15.56043956043956,-80.52747252747253,89.75824175824175,77.14285714285714,7.6923076923076925,2.637528259231349,2068,878,3546,2796,2127,1484,0,0,200,0,0,0,27,23,208,27,44,-69,121,123,122,124,121,123,43,44,43,46,44,45,1,0,48,0,4,11,0,0,0,0,0,0
21.463,,642,-15.56043956043956,-80.52747252747253,89.84615384615384,77.14285714285714,7.78021978021978,2.637528259231349,2068,878,3552,2795,2127,1484,0,0,150,-50,0,0,27,23,236,34,44,-69,121,123,121,124,121,123,43,44,44,46,44,45,2,0,38,2,4,11,0,0,0,0,0,0
21.4964,,643,-15.56043956043956,-80.52747252747253,89.84615384615384,77.14285714285714,7.78021978021978,2.7128862094951014,2068,877,3555,2794,2127,1484,0,-50,150,0,0,0,27,27,196,37,48,-69,121,123,121,124,120,123,43,44,44,46,44,45,1,1,65,2,5,11,0,0,0,0,0,0
21.5298,,644,-15.56043956043956,-80.52747252747253,89.84615384615384,77.14285714285714,7.78021978021978,2.7128862094951014,2068,877,3556,2794,2127,1484,0,0,0,0,0,0,27,27,192,37,48,-65,121,123,121,124,120,123,43,44,43,46,44,45,0,0,81,2,4,10,0,0,0,0,0,0
21.5633,,645,-15.56043956043956,-80.52747252747253,89.84615384615384,77.14285714285714,7.78021978021978,2.7128862094951014,2068,877,3556,2794,2127,1484,0,0,0,0,0,0,27,27,192,37,48,-65,121,123,121,124,120,123,43,44,44,46,44,45,0,0,82,2,6,10,0,0,0,0,0,0
21.5967,,646,-15.56043956043956,-80.52747252747253,89.84615384615384,77.14285714285714,7.78021978021978,2.7128862094951014,2068,877,3556,2794,2127,1484,0,0,0,0,0,0,27,27,192,37,48,-65,121,123,121,124,120,123,43,44,44,46,44,45,0,1,84,3,4,10,0,0,0,0,0,0
21.6301,,647,-15.56043956043956,-80.52747252747253,89.84615384615384,77.14285714285714,7.78021978021978,2.7128862094951014,2068,877,3556,2794,2127,1484,0,0,0,0,0,0,27,27,192,37,48,-65,121,123,121,124,120,123,43,44,44,46,44,45,1,0,84,2,4,11,0,0,0,0,0,0
21.6636,,648,-15.56043956043956,-80.52747252747253,89.84615384615384,77.14285714285714,7.78021978021978,2.7128862094951014,2068,877,3556,2794,2127,1484,0,0,0,0,0,0,27,27,192,37,48,-65,121,123,121,124,120,123,43,44,44,46,44,45,0,0,84,2,5,11,0,0,0,0,0,0
