t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper,goal2.shoulder_pan,goal2.shoulder_lift,goal2.elbow_flex,goal2.wrist_flex,goal2.wrist_roll,goal2.gripper
7.1861,,215,53.0989010989011,-19.252747252747252,-24.439560439560438,84.52747252747253,12.43956043956044,2.562170308967596,2789,1621,2339,2889,2188,1479,500,-200,0,0,0,0,234,-177,-132,-34,0,-55,121,123,121,124,121,123,43,44,44,46,44,45,23,30,40,2,0,7,0,0,0,0,0,0
7.2194,,216,54.32967032967033,-19.692307692307693,-24.439560439560438,84.52747252747253,12.43956043956044,2.562170308967596,2804,1614,2339,2889,2188,1479,500,-200,0,0,0,0,220,-68,-132,-34,0,-55,121,123,121,124,121,123,43,44,44,46,44,45,14,27,41,2,0,7,0,0,0,0,0,0
7.2531,,217,55.472527472527474,-20.307692307692307,-24.439560439560438,84.61538461538461,12.43956043956044,2.562170308967596,2819,1608,2339,2889,2188,1479,450,-200,0,0,0,0,211,-58,-132,-34,0,-55,121,123,121,124,121,123,43,44,44,46,44,45,15,26,41,2,0,7,0,0,0,0,0,0
7.2866,,218,56.527472527472526,-20.747252747252748,-24.439560439560438,84.7032967032967,12.43956043956044,2.562170308967596,2834,1601,2339,2889,2188,1479,450,-200,0,0,0,0,111,-150,-132,-30,0,-55,121,123,122,124,121,123,43,44,44,46,44,45,13,38,41,1,0,8,0,0,0,0,0,0
7.32,,219,57.31868131868132,-21.01098901098901,-24.439560439560438,84.7032967032967,12.43956043956044,2.562170308967596,2848,1595,2339,2889,2188,1479,400,-200,0,0,0,0,94,-159,-132,-27,0,-55,121,123,121,124,121,123,43,44,44,46,44,45,12,23,42,0,0,8,0,0,0,0,0,0
7.3535,,220,57.934065934065934,-21.45054945054945,-24.439560439560438,84.7032967032967,12.43956043956044,2.562170308967596,2861,1589,2339,2889,2188,1479,400,-150,0,0,0,0,185,-132,-132,-27,0,-55,121,123,121,124,121,123,43,44,44,46,44,45,15,27,41,0,0,8,0,0,0,0,0,0
7.387,,221,58.02197802197802,-21.626373626373628,-24.439560439560438,84.79120879120879,12.43956043956044,2.562170308967596,2872,1584,2339,2889,2188,1479,350,-150,0,0,0,0,76,-47,-132,-27,0,-55,121,123,122,124,121,123,43,44,44,46,44,45,19,27,41,0,0,8,0,0,0,0,0,0
7.4205,,222,58.02197802197802,-21.89010989010989,-24.439560439560438,84.79120879120879,12.43956043956044,2.562170308967596,2882,1579,2339,2890,2188,1479,350,-200,0,0,0,0,111,-118,-132,-27,0,-55,121,123,122,124,121,123,43,44,44,46,44,45,10,21,41,0,0,7,0,0,0,0,0,0
7.4539,,223,58.02197802197802,-22.505494505494507,-24.35164835164835,84.87912087912088,12.43956043956044,2.562170308967596,2889,1574,2339,2890,2188,1479,250,-150,0,0,0,0,86,-111,-132,-27,0,-55,121,123,122,124,121,123,43,44,44,46,44,45,2,15,41,0,0,6,0,0,0,0,0,0
7.4874,,224,57.84615384615385,-23.12087912087912,-24.35164835164835,84.87912087912088,12.0,2.562170308967596,2893,1569,2339,2890,2188,1479,100,-150,0,0,0,0,72,-144,-129,-23,0,-55,121,123,122,124,121,123,43,44,44,46,44,45,5,27,39,0,0,8,0,0,0,0,0,0
7.5208,,225,57.494505494505496,-23.912087912087912,-24.35164835164835,84.87912087912088,11.824175824175825,2.562170308967596,2896,1564,2339,2890,2188,1479,50,-150,0,0,0,0,55,-144,-129,-23,-37,-55,121,124,122,124,121,123,43,44,44,46,44,45,3,31,39,0,3,7,0,0,0,0,0,0
7.5542,,226,57.23076923076923,-24.791208791208792,-24.35164835164835,84.87912087912088,11.648351648351648,2.562170308967596,2897,1559,2339,2890,2188,1479,50,-150,0,0,0,0,34,-160,-129,-23,-37,-55,121,123,122,124,121,123,43,44,44,46,44,45,2,37,39,0,4,8,0,0,0,0,0,0
7.5875,,227,56.79120879120879,-25.75824175824176,-24.35164835164835,84.87912087912088,11.56043956043956,2.562170308967596,2897,1552,2339,2890,2188,1479,0,-150,0,0,0,0,23,-164,-129,-23,-44,-55,121,123,122,124,121,123,43,44,44,46,44,45,0,41,39,0,5,7,0,0,0,0,0,0
7.6209,,228,55.64835164835165,-26.725274725274726,-24.35164835164835,84.87912087912088,11.56043956043956,2.562170308967596,2897,1545,2339,2890,2187,1479,0,-200,0,0,0,0,-27,-200,-129,-23,-44,-55,121,123,122,124,121,123,43,44,44,46,44,45,2,55,38,0,5,7,0,0,0,0,0,0
7.6544,,229,54.065934065934066,-27.78021978021978,-24.35164835164835,84.79120879120879,11.472527472527473,2.562170308967596,2896,1537,2339,2890,2187,1479,0,-250,0,0,0,0,-98,-118,-129,-23,-44,-55,121,123,122,124,121,123,43,44,44,46,44,45,15,56,39,0,4,7,0,0,0,0,0,0
7.6879,,230,51.956043956043956,-29.01098901098901,-24.35164835164835,84.79120879120879,11.472527472527473,2.562170308967596,2892,1527,2339,2890,2187,1479,-50,-300,0,0,0,0,-152,-127,-129,-27,-48,-55,121,123,121,124,121,123,43,44,44,46,44,45,13,44,38,1,5,8,0,0,0,0,0,0
7.7214,,231,49.582417582417584,-30.505494505494507,-24.35164835164835,84.87912087912088,11.472527472527473,2.562170308967596,2882,1516,2339,2890,2187,1479,-250,-350,0,0,0,0,-201,-220,-129,-27,-48,-55,121,123,121,124,120,123,43,44,44,46,44,45,11,37,39,0,5,7,0,0,0,0,0,0
7.7548,,232,47.032967032967036,-31.912087912087912,-24.35164835164835,84.87912087912088,11.472527472527473,2.562170308967596,2867,1504,2339,2890,2187,1479,-400,-350,0,0,0,0,-243,-148,-129,-23,-48,-55,121,123,121,124,120,123,43,44,44,46,44,45,28,45,38,0,5,8,0,0,0,0,0,0
7.7883,,233,44.48351648351648,-33.31868131868132,-24.35164835164835,84.87912087912088,11.472527472527473,2.562170308967596,2849,1490,2339,2890,2187,1479,-550,-400,0,0,0,0,-190,-261,-129,-23,-48,-55,121,123,121,124,120,123,43,44,44,46,44,45,33,49,38,0,5,7,0,0,0,0,0,0
7.8218,,234,41.75824175824176,-34.637362637362635,-24.35164835164835,84.87912087912088,11.296703296703297,2.562170308967596,2827,1475,2339,2890,2187,1479,-650,-450,0,0,0,0,-318,-176,-129,-23,-48,-55,121,123,121,124,120,123,43,44,44,46,44,45,25,42,39,0,6,7,0,0,0,0,0,0
7.8553,,235,38.76923076923077,-36.043956043956044,-24.35164835164835,84.87912087912088,10.241758241758241,2.562170308967596,2801,1459,2339,2890,2187,1479,-750,-450,0,0,0,0,-249,-254,-129,-23,-55,-55,121,123,121,124,120,123,43,44,44,46,44,45,25,48,38,1,8,7,0,0,0,0,0,0
7.8888,,236,35.78021978021978,-37.18681318681319,-24.35164835164835,84.87912087912088,8.043956043956044,2.562170308967596,2773,1444,2339,2890,2186,1479,-800,-500,0,0,0,0,-350,-162,-129,-23,-115,-55,121,123,121,124,120,123,43,44,44,46,44,45,23,31,38,0,20,7,0,0,0,0,0,0
7.9223,,237,33.05494505494506,-38.24175824175824,-24.35164835164835,84.87912087912088,5.582417582417582,2.562170308967596,2745,1427,2339,2890,2178,1479,-800,-500,0,0,-150,0,-366,-136,-129,-23,-96,-55,121,123,121,124,120,123,43,44,44,46,44,45,23,26,38,0,26,8,0,0,0,0,0,0
7.9557,,238,30.505494505494507,-39.20879120879121,-24.35164835164835,84.79120879120879,3.4725274725274726,2.562170308967596,2715,1410,2338,2890,2164,1479,-900,-450,-50,0,-350,0,-304,-234,-125,-23,-157,-55,121,123,121,124,120,123,43,44,44,46,44,45,24,28,33,0,33,7,0,0,0,0,0,0
7.9892,,239,28.395604395604394,-40.0,-24.35164835164835,84.79120879120879,2.1538461538461537,2.562170308967596,2683,1395,2338,2890,2146,1479,-950,-450,0,0,-550,0,-290,-210,-125,-27,-182,-55,121,123,121,124,121,123,43,44,44,46,44,45,14,16,36,1,35,8,0,0,0,0,0,0
8.0228,,240,26.9010989010989,-40.61538461538461,-24.35164835164835,84.79120879120879,1.3626373626373627,2.562170308967596,2653,1380,2338,2890,2127,1479,-900,-450,0,0,-600,0,-355,-179,-125,-27,-244,-55,121,123,121,124,121,123,43,44,44,46,44,45,15,10,36,0,15,8,0,0,0,0,0,0
8.0561,,241,25.582417582417584,-41.05494505494506,-24.35164835164835,84.79120879120879,0.5714285714285714,2.562170308967596,2623,1367,2338,2890,2108,1479,-900,-400,0,0,-550,0,-213,-140,-125,-27,-188,-55,121,123,121,124,121,123,43,44,44,46,44,45,5,5,36,1,6,8,0,0,0,0,0,0
8.0896,,242,24.263736263736263,-41.67032967032967,-24.35164835164835,84.79120879120879,-0.21978021978021978,2.562170308967596,2599,1355,2338,2890,2094,1479,-750,-350,0,0,-450,0,-250,-23,-125,-27,-82,-55,121,123,122,124,121,123,43,44,44,46,44,45,4,8,36,1,11,8,0,0,0,0,0,0
8.123,,243,22.945054945054945,-42.285714285714285,-24.35164835164835,84.79120879120879,-1.098901098901099,2.562170308967596,2577,1345,2338,2890,2081,1479,-650,-300,0,0,-400,0,-254,-129,-125,-27,-177,-55,121,123,122,124,121,123,43,44,44,46,44,45,11,7,36,1,8,7,0,0,0,0,0,0
8.1565,,244,21.626373626373628,-43.07692307692308,-24.35164835164835,84.79120879120879,-1.8021978021978022,2.562170308967596,2559,1332,2338,2890,2069,1479,-500,-350,0,0,-350,0,-151,-97,-125,-27,-167,-55,121,124,122,124,121,123,43,44,44,46,44,45,7,5,37,1,10,8,0,0,0,0,0,0
8.19,,245,20.395604395604394,-44.043956043956044,-24.35164835164835,84.79120879120879,-2.1538461538461537,2.562170308967596,2541,1324,2338,2890,2058,1479,-550,-250,0,0,-350,0,-219,-101,-125,-27,-53,-55,121,123,122,124,121,123,43,44,44,46,44,45,8,10,36,0,15,8,0,0,0,0,0,0
8.2234,,246,19.428571428571427,-44.92307692307692,-24.35164835164835,84.87912087912088,-2.4175824175824174,2.562170308967596,2522,1314,2337,2890,2048,1479,-600,-250,0,0,-300,0,-190,16,-122,-27,-108,-55,121,124,122,124,121,123,43,44,44,46,44,45,4,7,35,0,5,8,0,0,0,0,0,0
8.2568,,247,18.725274725274726,-45.714285714285715,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2505,1304,2336,2890,2040,1479,-550,-300,-50,0,-250,0,-157,-121,-118,-23,-100,-55,121,124,122,124,121,123,43,44,44,46,44,45,3,4,30,0,3,8,0,0,0,0,0,0
8.2903,,248,18.021978021978022,-46.505494505494504,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2491,1293,2333,2890,2035,1479,-400,-300,-100,0,-150,0,-157,-106,-23,-23,-79,-55,121,124,122,124,121,123,43,44,44,46,44,45,5,0,21,1,3,7,0,0,0,0,0,0
8.3237,,249,17.318681318681318,-46.94505494505494,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2480,1283,2329,2890,2032,1479,-400,-300,-100,0,-150,0,-140,21,-93,-23,-65,-55,121,124,122,124,121,123,43,44,44,46,44,45,2,0,16,0,2,7,0,0,0,0,0,0
8.3571,,250,16.791208791208792,-47.2967032967033,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2470,1275,2327,2890,2030,1479,-300,-250,-50,0,-50,0,-122,-65,-86,-23,-55,-55,121,124,122,125,121,123,43,44,44,46,44,45,1,0,14,0,4,8,0,0,0,0,0,0
8.3905,,251,16.263736263736263,-47.472527472527474,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2462,1269,2325,2890,2028,1479,-250,-200,-50,0,-50,0,-103,-55,-83,-23,-48,-55,122,124,122,125,121,123,43,44,44,46,44,45,1,1,14,0,4,9,0,0,0,0,0,0
8.4239,,252,15.912087912087912,-47.472527472527474,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2452,1263,2325,2890,2027,1479,-300,-150,0,0,0,0,-83,-48,-79,-23,-44,-55,122,124,122,125,121,123,43,44,44,46,44,45,7,1,14,0,4,8,0,0,0,0,0,0
8.4573,,253,15.648351648351648,-47.472527472527474,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2445,1259,2325,2890,2027,1479,-200,-100,0,0,0,0,-83,-30,-79,-23,-44,-55,121,124,122,125,121,124,43,44,44,46,44,45,6,4,14,1,4,8,0,0,0,0,0,0
8.4907,,254,15.648351648351648,-47.38461538461539,-24.263736263736263,84.87912087912088,-2.5054945054945055,2.562170308967596,2441,1256,2325,2890,2027,1479,-150,-100,0,0,0,0,-72,0,-79,-23,-44,-55,122,124,122,125,121,124,43,44,44,46,44,45,4,1,15,0,4,8,0,0,0,0,0,0
8.5241,,255,15.648351648351648,-47.2967032967033,-24.263736263736263,84.87912087912088,-2.5934065934065935,2.562170308967596,2435,1255,2325,2890,2027,1479,-150,-50,0,0,0,0,-51,23,-76,-23,-44,-55,121,124,122,125,121,124,43,44,44,46,44,45,4,1,12,0,4,7,0,0,0,0,0,0
8.5575,,256,15.648351648351648,-47.2967032967033,-24.263736263736263,84.7032967032967,-3.032967032967033,2.562170308967596,2432,1255,2325,2890,2027,1479,-150,0,0,0,0,0,-37,27,-76,-23,-48,-55,121,124,122,125,121,124,43,44,44,46,44,45,2,1,13,0,6,8,0,0,0,0,0,0
8.5909,,257,15.648351648351648,-47.20879120879121,-24.263736263736263,84.7032967032967,-3.6483516483516483,2.562170308967596,2431,1255,2325,2890,2027,1479,-50,0,0,0,0,0,-34,27,-76,-30,-76,-55,121,124,122,125,121,123,43,44,44,46,44,45,2,1,13,1,12,6,0,0,0,0,0,0
8.6242,,258,15.648351648351648,-47.20879120879121,-24.263736263736263,84.7032967032967,-3.7362637362637363,2.562170308967596,2429,1255,2325,2890,2024,1479,-50,0,0,0,0,0,-30,30,-76,-30,-97,-55,121,124,122,125,121,123,43,44,44,46,44,45,1,1,13,2,10,6,0,0,0,0,0,0
8.6576,,259,15.736263736263735,-47.472527472527474,-24.263736263736263,84.87912087912088,-3.3846153846153846,2.562170308967596,2427,1255,2325,2890,2021,1479,-50,0,0,0,-100,0,0,30,-76,-30,-72,-55,121,124,122,125,121,123,43,44,44,46,44,45,0,1,12,1,7,6,0,0,0,0,0,0
8.6911,,260,15.736263736263735,-47.56043956043956,-24.263736263736263,84.87912087912088,-3.2967032967032965,2.562170308967596,2427,1254,2325,2890,2019,1479,0,0,0,0,-100,0,0,23,-76,-23,-51,-55,121,124,122,125,121,123,43,44,44,46,44,45,0,1,13,0,5,6,0,0,0,0,0,0
8.7245,,261,15.736263736263735,-47.56043956043956,-24.263736263736263,84.87912087912088,-3.208791208791209,2.562170308967596,2427,1253,2325,2890,2018,1479,0,0,0,0,-50,0,0,23,-76,-23,-44,-55,121,124,122,125,121,123,43,44,44,46,44,45,0,1,13,0,4,7,0,0,0,0,0,0
8.7579,,262,15.736263736263735,-47.20879120879121,-24.263736263736263,84.79120879120879,-3.120879120879121,2.562170308967596,2427,1253,2325,2890,2017,1479,0,0,0,0,-50,0,0,23,-76,-23,-37,-55,121,124,122,125,121,123,43,44,44,46,44,45,0,0,13,0,3,6,0,0,0,0,0,0
8.7914,,263,15.736263736263735,-46.15384615384615,-24.175824175824175,84.61538461538461,-3.7362637362637363,2.562170308967596,2427,1253,2325,2890,2017,1479,0,0,0,0,0,0,0,37,-76,-27,-34,-55,121,124,122,125,121,123,43,44,44,46,44,45,0,5,12,0,2,7,0,0,0,0,0,0
8.8249,,264,15.736263736263735,-42.989010989010985,-24.0,84.52747252747253,-3.8241758241758244,2.562170308967596,2427,1253,2325,2890,2017,1479,0,0,0,0,0,0,0,102,-72,-34,-68,-55,121,124,122,124,121,123,43,44,44,46,44,45,0,18,12,2,11,6,0,0,0,0,0,0
8.8584,,265,15.736263736263735,-37.010989010989015,-23.64835164835165,84.35164835164835,-3.8241758241758244,2.562170308967596,2427,1254,2325,2890,2016,1479,0,0,0,0,0,0,0,224,-65,-37,-58,-55,121,123,122,124,121,123,43,44,44,46,44,45,0,51,9,3,8,6,0,0,0,0,0,0
8.8919,,266,15.736263736263735,-28.307692307692307,-23.64835164835165,83.2967032967033,-3.8241758241758244,2.562170308967596,2427,1263,2325,2890,2015,1479,0,300,0,0,-50,0,0,341,-50,-44,-55,-55,121,123,121,124,121,123,43,44,44,46,44,45,0,105,4,4,8,6,0,0,0,0,0,0
8.9254,,267,15.648351648351648,-17.67032967032967,-23.912087912087912,79.6923076923077,-3.8241758241758244,2.562170308967596,2427,1284,2324,2890,2015,1479,0,500,0,0,0,0,0,462,-48,-106,-55,-55,121,123,121,124,120,123,43,44,44,46,44,45,0,206,4,17,8,7,0,0,0,0,0,0
8.9588,,268,16.439560439560438,-6.241758241758242,-24.175824175824175,73.8021978021978,-3.8241758241758244,2.562170308967596,2426,1315,2321,2886,2015,1479,0,900,-50,-100,0,0,0,684,-48,-106,-55,-55,120,122,120,123,120,122,43,44,44,46,44,45,0,352,4,48,7,7,0,0,0,0,0,0
8.9923,,269,16.967032967032967,3.6923076923076925,-24.263736263736263,65.89010989010988,-3.2967032967032965,2.562170308967596,2426,1360,2314,2873,2015,1479,0,1100,-200,-250,0,0,64,897,-34,-291,-55,-55,119,121,119,122,118,121,43,44,44,46,44,45,5,581,2,98,7,6,0,0,0,0,0,0
9.0257,,270,18.197802197802197,11.164835164835164,-24.175824175824175,58.417582417582416,-3.208791208791209,2.562170308967596,2427,1420,2311,2846,2015,1479,50,1600,-100,-700,0,0,65,979,-27,-451,-34,-55,119,120,119,121,118,120,43,44,44,46,44,45,5,679,0,138,2,7,0,0,0,0,0,0
9.0592,,271,19.076923076923077,16.35164835164835,-24.175824175824175,52.35164835164835,-3.032967032967033,2.4868123587038435,2430,1494,2311,2805,2015,1479,50,2100,0,-1200,0,0,41,1000,-23,-497,-30,-55,118,120,118,121,118,120,43,44,44,46,44,45,18,539,0,159,2,7,0,0,0,0,0,0
9.0927,,272,19.252747252747252,18.54945054945055,-24.175824175824175,49.53846153846154,-2.9450549450549453,2.4868123587038435,2436,1572,2317,2752,2015,1479,150,2300,100,-1350,0,0,144,1000,-37,-569,-23,-58,119,121,119,121,118,120,43,44,44,46,44,45,22,372,4,182,0,9,0,0,0,0,0,0
9.1261,,273,18.98901098901099,19.252747252747252,-24.175824175824175,49.362637362637365,-2.9450549450549453,2.4868123587038435,2443,1664,2319,2697,2015,1479,200,2600,0,-1650,0,0,108,914,-51,-580,0,-58,119,121,119,122,118,121,43,44,44,46,44,45,5,239,5,136,0,9,0,0,0,0,0,0
9.1595,,274,18.54945054945055,19.34065934065934,-24.0,49.362637362637365,-2.9450549450549453,2.4868123587038435,2446,1765,2319,2640,2015,1479,150,3050,0,-1800,0,0,79,676,-51,-452,0,-58,120,122,120,123,119,122,43,44,44,46,44,45,10,37,5,37,0,9,0,0,0,0,0,0
9.193,,275,18.285714285714285,19.076923076923077,-23.824175824175825,49.714285714285715,-2.9450549450549453,2.4868123587038435,2448,1845,2318,2586,2014,1479,50,2400,0,-1550,0,0,55,567,-44,-322,0,-58,121,123,122,124,121,123,43,44,44,46,44,45,5,9,1,5,0,9,0,0,0,0,0,0
9.2265,,276,18.10989010989011,19.076923076923077,-23.824175824175825,49.8021978021978,-2.9450549450549453,2.4868123587038435,2448,1921,2322,2553,2014,1479,0,2400,-50,-1150,0,0,44,221,-41,-164,0,-58,121,124,122,124,121,123,43,44,44,46,44,45,4,1,1,1,0,8,0,0,0,0,0,0
9.2599,,277,18.10989010989011,18.98901098901099,-23.912087912087912,49.8021978021978,-2.9450549450549453,2.4868123587038435,2448,1988,2333,2534,2016,1479,0,1950,300,-450,0,0,37,-52,-79,-192,-23,-58,121,123,122,124,121,123,43,44,44,46,44,45,4,34,18,0,0,8,0,0,0,0,0,0
9.2933,,278,18.10989010989011,18.725274725274726,-23.912087912087912,49.8021978021978,-2.857142857142857,2.4868123587038435,2448,2037,2338,2524,2017,1479,0,1950,250,-300,50,0,37,-168,-108,-150,-27,-58,121,123,121,123,120,122,43,44,44,46,44,45,3,170,34,8,1,9,0,0,0,0,0,0
9.3267,,279,18.285714285714285,18.373626373626372,-23.912087912087912,49.89010989010989,-2.769230769230769,2.4868123587038435,2449,2053,2339,2520,2017,1479,50,850,50,-150,0,0,34,-171,-111,-129,-23,-58,120,123,121,123,120,122,43,44,44,46,44,45,2,177,39,13,0,8,0,0,0,0,0,0
9.3601,,280,18.46153846153846,17.67032967032967,-23.824175824175825,49.97802197802198,-2.681318681318681,2.4868123587038435,2449,2051,2335,2514,2016,1479,0,0,-100,-200,-50,0,41,-192,-97,-101,0,-58,120,123,121,123,120,122,43,44,44,46,44,45,4,92,30,13,0,9,0,0,0,0,0,0
9.3936,,281,18.63736263736264,17.142857142857142,-23.736263736263737,49.97802197802198,-2.681318681318681,2.4868123587038435,2449,2046,2334,2510,2016,1479,0,-150,-50,-100,0,0,48,-214,-90,-83,0,-58,121,123,121,124,120,123,43,44,44,46,44,45,5,71,19,9,0,8,0,0,0,0,0,0
9.4271,,282,18.725274725274726,16.791208791208792,-23.736263736263737,49.97802197802198,-2.681318681318681,2.4868123587038435,2448,2041,2334,2508,2016,1479,-50,-150,0,-100,0,0,58,-202,-86,-76,0,-58,121,123,121,124,120,123,43,44,44,46,44,45,8,67,17,10,0,8,0,0,0,0,0,0
9.4606,,283,18.725274725274726,16.263736263736263,-23.64835164835165,50.065934065934066,-2.681318681318681,2.4868123587038435,2448,2040,2334,2506,2016,1479,0,-50,0,-50,0,0,62,-203,-86,-69,0,-58,121,123,121,124,120,123,43,44,44,46,44,45,10,88,17,10,0,8,0,0,0,0,0,0
9.4941,,284,18.813186813186814,15.56043956043956,-23.560439560439562,50.065934065934066,-2.681318681318681,2.4868123587038435,2448,2040,2335,2506,2016,1479,0,0,50,0,0,0,62,-224,-86,-65,0,-58,121,123,121,124,120,123,43,44,44,46,44,45,9,115,17,9,0,8,0,0,0,0,0,0
9.5276,,285,18.9010989010989,14.945054945054945,-23.560439560439562,50.065934065934066,-2.681318681318681,2.4868123587038435,2448,2040,2335,2506,2016,1479,0,0,0,0,0,0,65,-273,-83,-65,0,-58,120,123,121,123,120,122,43,44,44,46,44,45,10,143,17,10,0,9,0,0,0,0,0,0
9.561,,286,18.9010989010989,14.153846153846153,-23.47252747252747,50.15384615384615,-2.681318681318681,2.4868123587038435,2449,2040,2335,2506,2016,1479,50,0,0,0,0,0,65,-290,-83,-65,0,-58,120,123,121,123,120,122,43,44,44,46,44,45,10,169,17,10,0,9,0,0,0,0,0,0
9.5944,,287,18.813186813186814,13.274725274725276,-23.47252747252747,50.94505494505494,-2.681318681318681,2.4868123587038435,2449,2037,2335,2506,2016,1479,0,0,0,0,0,0,65,-319,-79,-62,0,-58,120,122,121,123,120,122,43,44,44,46,44,45,9,169,15,9,0,8,0,0,0,0,0,0
9.6278,,288,18.54945054945055,12.131868131868131,-23.47252747252747,52.967032967032964,-2.681318681318681,2.4868123587038435,2449,2031,2335,2507,2016,1479,0,-150,0,0,0,0,62,-329,-79,22,0,-58,120,122,121,123,120,122,43,44,44,46,44,45,9,171,16,2,0,9,0,0,0,0,0,0
9.6613,,289,18.10989010989011,10.461538461538462,-23.47252747252747,55.604395604395606,-2.681318681318681,2.4868123587038435,2449,2025,2336,2508,2016,1479,0,-200,50,0,0,0,51,-353,-83,105,0,-58,120,122,120,123,120,122,43,44,44,46,44,45,6,181,17,11,0,8,0,0,0,0,0,0
9.6947,,290,17.582417582417584,8.175824175824175,-23.47252747252747,59.120879120879124,-2.681318681318681,2.4868123587038435,2449,2016,2336,2516,2016,1479,0,-300,0,100,0,0,21,-409,-83,183,0,-58,120,122,120,123,119,122,43,44,44,46,44,45,2,201,17,11,0,9,0,0,0,0,0,0
9.7281,,291,16.35164835164835,4.835164835164835,-23.47252747252747,62.989010989010985,-2.681318681318681,2.4868123587038435,2449,2002,2336,2532,2016,1479,0,-350,0,450,0,0,0,-450,-83,178,0,-58,120,122,120,123,119,122,43,44,44,46,44,45,1,238,17,21,0,8,0,0,0,0,0,0
9.7615,,292,15.208791208791208,0.5274725274725275,-23.47252747252747,66.94505494505495,-2.9450549450549453,2.4868123587038435,2449,1985,2336,2555,2016,1479,0,-450,0,650,0,0,-95,-428,-83,249,0,-58,120,122,120,123,119,122,43,44,44,46,44,45,9,273,17,33,0,8,0,0,0,0,0,0
9.7949,,293,13.802197802197803,-5.010989010989011,-23.47252747252747,71.6043956043956,-3.120879120879121,2.4868123587038435,2445,1964,2336,2583,2016,1479,0,-600,0,750,0,0,-121,-596,-83,306,-23,-58,120,122,120,122,119,121,43,44,44,46,44,45,8,312,17,40,0,9,0,0,0,0,0,0
9.8283,,294,11.252747252747254,-11.780219780219781,-23.47252747252747,75.56043956043956,-3.2967032967032965,2.4868123587038435,2436,1936,2336,2614,2016,1479,-300,-750,0,950,0,0,-150,-601,-83,364,-30,-58,119,121,120,122,119,121,43,44,44,46,44,45,10,333,17,40,2,8,0,0,0,0,0,0
9.8618,,295,7.736263736263736,-18.9010989010989,-23.47252747252747,78.1978021978022,-2.857142857142857,2.4868123587038435,2426,1900,2336,2651,2016,1479,-300,-1000,0,1050,0,0,-130,-708,-83,397,-37,-58,119,121,119,122,118,121,43,44,44,46,44,45,27,434,17,46,3,9,0,0,0,0,0,0
9.8953,,296,3.956043956043956,-24.967032967032967,-23.47252747252747,79.25274725274726,-2.681318681318681,2.4868123587038435,2412,1855,2336,2691,2016,1479,-400,-1150,0,1200,0,0,-220,-725,-83,403,-16,-58,119,121,119,121,118,120,43,44,44,46,44,45,41,525,17,28,1,8,0,0,0,0,0,0
9.9288,,297,1.5824175824175823,-29.714285714285715,-23.384615384615383,79.51648351648352,-2.681318681318681,2.4868123587038435,2392,1805,2336,2731,2016,1479,-500,-1450,0,1150,0,0,-298,-792,-83,321,0,-58,119,121,119,121,118,120,43,44,44,46,44,45,78,502,17,6,0,9,0,0,0,0,0,0
9.9623,,298,0.967032967032967,-32.175824175824175,-23.384615384615383,79.86813186813187,-2.681318681318681,2.4868123587038435,2366,1745,2335,2764,2016,1479,-750,-1750,0,1050,0,0,-403,-803,-79,171,0,-58,119,121,119,121,118,120,43,44,44,46,44,45,68,469,15,1,0,8,0,0,0,0,0,0
9.9958,,299,1.1428571428571428,-33.05494505494506,-23.384615384615383,80.48351648351648,-2.5934065934065935,2.4868123587038435,2338,1681,2335,2791,2016,1479,-850,-1900,-50,1000,0,0,-269,-773,-76,79,0,-58,119,121,120,122,119,121,43,44,44,46,44,45,41,324,12,0,0,9,0,0,0,0,0,0
10.0293,,300,1.2307692307692308,-33.31868131868132,-23.384615384615383,82.06593406593407,-2.5934065934065935,2.4868123587038435,2309,1618,2334,2809,2016,1479,-1000,-1850,0,600,0,0,-206,-712,-76,37,23,-58,120,122,120,123,119,122,43,44,44,46,44,45,5,165,6,0,0,9,0,0,0,0,0,0
